Product ID,Product Name,Category 1,Category 2,Category 3,Category 4,Category 5,Discounted Price,Orignal Price,Discount,User Rating,Number Of Rating
B084DTMYWK,Myvn 30W Warp/20W Dash Charging Usb Type C Charger Cable Comp,Electronics,Mobiles&Accessories,MobileAccessories,Chargers,WallChargers,329,999,0.67,4.2,3492
B0B53QLB9H,PTron Newly Launched Force X10 Bluetooth Calling Smartwatch w,Electronics,WearableTechnology,SmartWatches,,,"1,299","5,999",0.78,3.3,4415
B0BDYW3RN3,"SanDisk Ultra® microSDXC™ UHS-I Card, 256GB, 150MB/s R, 10",Electronics,Accessories,MemoryCards,MicroSD,,"1,989","3,500",0.43,4.4,67260
B0B3RS9DNF,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",12",Electronics,WearableTechnology,SmartWatches,,,"1,999","9,999",0.8,4.3,27704
B09QS9X16F,"Redmi Note 11 (Space Black, 6GB RAM, 64GB Storage) | 90Hz FHD",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,,"12,999","18,999",0.32,4.1,50772
B08HV25BBQ,Noise ColorFit Pro 2 Full Touch Control Smart Watch with 35g ,Electronics,WearableTechnology,SmartWatches,,,"1,499","4,999",0.7,4,92588
B09LJ116B5,"Redmi Note 11T 5G (Aquamarine Blue, 6GB RAM, 128GB ROM)| Dime",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,,"16,999","20,999",0.19,4.1,31822
B0BMVWKZ8G,"Newly Launched Boult Dive+ with 1.85"" HD Display, Bluetooth C",Electronics,WearableTechnology,SmartWatches,,,"1,999","8,499",0.76,4.3,240
B0BD92GDQH,"OnePlus Nord Watch with 1.78” AMOLED Display, 60 Hz Refresh",Electronics,WearableTechnology,SmartWatches,,,"4,999","6,999",0.29,3.8,758
B08Y1SJVV5,"pTron Solero MB301 3A Micro USB Data & Charging Cable, Made i",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,99,666.66,0.85,3.9,24870
B0B5GF6DQD,"Noise Agile 2 Buzz Bluetooth Calling Smart Watch with 1.28"" T",Electronics,WearableTechnology,SmartWatches,,,"2,499","5,999",0.58,3.7,828
B09JS94MBV,"Motorola a10 Dual Sim keypad Mobile with 1750 mAh Battery, Ex",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,BasicMobiles,,"1,399","1,630",0.14,4,9378
B09YV463SW,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports M",Electronics,WearableTechnology,SmartWatches,,,"1,499","9,999",0.85,4.2,22638
B07XLCFSSN,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Cha",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,899,"1,900",0.53,4.4,13552
B09NL4DCXK,"Flix (Beetel) Bolt 2.4 12W Dual USB Smart Charger, Made in In",Electronics,Mobiles&Accessories,MobileAccessories,Chargers,WallChargers,249,599,0.58,3.9,2147
B0B8CHJLWJ,Kyosei Advanced Tempered Glass Compatible with Google Pixel 6,Electronics,Mobiles&Accessories,MobileAccessories,"Maintenance,Upkeep&Repairs",ScreenProtectors,299,"1,199",0.75,4.5,596
B0B8ZWNR5T,STRIFF 12 Pieces Highly Flexible Silicone Micro USB Protector,Electronics,Mobiles&Accessories,MobileAccessories,Décor,,79,499,0.84,4.2,1949
B0BBFJLP21,"Redmi 11 Prime 5G (Thunder Black, 4GB RAM, 64GB Storage) | Pr",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,,"13,999","15,999",0.13,3.9,2180
B01F262EUU,"Samsung Original EHS64 Wired in Ear Earphones with Mic, Black",Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,,949,999,0.05,4.2,31539
B09VZBGL1N,"STRIFF Multi Angle Tablet/Mobile Stand. Holder for iPhone, An",Electronics,Mobiles&Accessories,MobileAccessories,Stands,,99,499,0.8,4.1,2451
B0BNVBJW2S,"boAt Newly Launched Wave Electra with 1.81"" HD Display, Smart",Electronics,WearableTechnology,SmartWatches,,,"2,499","7,990",0.69,4.1,154
B0B2DJ5RVQ,WeCool B1 Mobile Holder for Bikes or Bike Mobile Holder for M,Electronics,Mobiles&Accessories,MobileAccessories,Mounts,HandlebarMounts,689,"1,999",0.66,4.3,1193
B096TWZRJC,"Sounce 360 Adjustable Mobile Phone Holder, Universal Phone Ho",Electronics,Mobiles&Accessories,MobileAccessories,Mounts,Bedstand&DeskMounts,499,"1,899",0.74,4.1,1475
B09GP6FBZT,OpenTech® Military-Grade Tempered Glass Screen Protector Com,Electronics,Mobiles&Accessories,MobileAccessories,"Maintenance,Upkeep&Repairs",ScreenProtectors,299,999,0.7,4.3,8891
B0B3DV7S9B,"EN LIGNE Adjustable Cell Phone Stand, Foldable Portable Phone",Electronics,Mobiles&Accessories,MobileAccessories,Stands,,209,499,0.58,3.6,104
B09MKP344P,"Tecno Spark 8T (Turquoise Cyan, 4GB RAM,64GB Storage) | 50MP ",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,,"8,499","12,999",0.35,4.1,6662
B08JW1GVS7,URBN 20000 mAh Lithium_Polymer 22.5W Super Fast Charging Ultr,Electronics,Mobiles&Accessories,MobileAccessories,Chargers,PowerBanks,"2,179","3,999",0.46,4,8380
B09LHZSMRR,"Redmi Note 11T 5G (Stardust White, 6GB RAM, 128GB ROM)| Dimen",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,,"16,999","20,999",0.19,4.1,31822
B0B5V47VK4,"OnePlus 10T 5G (Moonstone Black, 8GB RAM, 128GB Storage)",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,,"44,999","49,999",0.1,4.3,3075
B08H21B6V7,Nokia 150 (2020) (Cyan),Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,BasicMobiles,,"2,599","2,999",0.13,3.9,14266
B09BNXQ6BR,"Noise ColorFit Ultra SE Smart Watch with 1.75""(4.3cm) HD Disp",Electronics,WearableTechnology,SmartWatches,,,"2,799","6,499",0.57,4.1,38879
B01FSYQ2A4,boAt Rockerz 400 Bluetooth On Ear Headphones With Mic With Up,Electronics,"Headphones,Earbuds&Accessories",Headphones,On-Ear,,"1,399","2,990",0.53,4.1,97175
B08L5FM4JC,"SanDisk Ultra microSD UHS-I Card 64GB, 120MB/s R",Electronics,Accessories,MemoryCards,MicroSD,,649,"2,400",0.73,4.4,67260
B0B54Y2SNX,iPhone Original 20W C Type Fast PD Charger Compatible with I-,Electronics,Mobiles&Accessories,MobileAccessories,Chargers,WallChargers,799,"3,990",0.8,3.8,119
B08BQ947H3,"LIRAMARK Webcam Cover Slide, Ultra Thin Laptop Camera Cover S",Computers&Accessories,Accessories&Peripherals,LaptopAccessories,CameraPrivacyCovers,,149,149,0,4.3,10833
B082T6V3DT,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord,",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,799,"2,100",0.62,4.3,8188
B0B7DHSKS7,"Nokia 8210 4G Volte keypad Phone with Dual SIM, Big Display, ",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,BasicMobiles,,"3,799","5,299",0.28,3.5,1641
B09SJ1FTYV,Sounce Protective Case Cover Compatible Boat Xtend Overall Pr,Electronics,Mobiles&Accessories,MobileAccessories,Cases&Covers,BasicCases,199,"1,899",0.9,4,4740
B09XJ5LD6L,"Samsung Galaxy M53 5G (Deep Ocean Blue, 6GB, 128GB Storage) |",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,,"23,999","32,999",0.27,3.9,8866
B07WHS7MZ1,"iQOO 9 SE 5G (Sunset Sierra, 8GB RAM, 128GB Storage) | Qualco",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,,"29,990","39,990",0.25,4.3,8399
B0BBVKRP7B,SHREENOVA ID116 Plus Bluetooth Fitness Smart Watch for Men Wo,Electronics,WearableTechnology,SmartWatches,,,281,"1,999",0.86,2.8,87
B09NY7W8YD,"POCO C31 (Shadow Gray, 64 GB) (4 GB RAM)",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,,"7,998","11,999",0.33,3.8,125
B0BMM7R92G,Noise_Colorfit Smart Watch Charger 2 Pin USB Fast Charger Mag,Electronics,WearableTechnology,SmartWatches,,,249,999,0.75,4.5,38
B08M66K48D,POPIO Tempered Glass Screen Protector Compatible for iPhone 1,Electronics,Mobiles&Accessories,MobileAccessories,"Maintenance,Upkeep&Repairs",ScreenProtectors,299,599,0.5,4.3,4674
B09RFB2SJQ,10WeRun Id-116 Bluetooth Smartwatch Wireless Fitness Band for,Electronics,WearableTechnology,SmartWatches,,,499,"1,899",0.74,4.1,412
B0B82YGCF6,Tokdis MX-1 Pro Bluetooth Calling Smartwatch - 1.69” LCD Di,Electronics,WearableTechnology,SmartWatches,,,899,"3,499",0.74,3,681
B08HF4W2CT,URBN 20000 mAh lithium_polymer Power Bank with 12 Watt Fast C,Electronics,Mobiles&Accessories,MobileAccessories,Chargers,PowerBanks,"1,599","3,499",0.54,4,36384
B08BCKN299,Sounce Gold Plated 3.5 mm Headphone Splitter for Computer 2 M,Electronics,"Headphones,Earbuds&Accessories",Adapters,,,120,999,0.88,3.9,6491
B0B2X35B1K,"Noise ColorFit Ultra 2 Buzz 1.78"" AMOLED Bluetooth Calling Wa",Electronics,WearableTechnology,SmartWatches,,,"3,999","6,999",0.43,4.1,10229
B09QS9CWLV,"Redmi Note 11 (Horizon Blue, 6GB RAM, 64GB Storage)|90Hz FHD+",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,,"12,999","18,999",0.32,4.1,50772
B0B1NX6JTN,Spigen Ultra Hybrid Back Cover Case Compatible with iPhone 14,Electronics,Mobiles&Accessories,MobileAccessories,Cases&Covers,BasicCases,"1,599","2,599",0.38,4.3,1801
B078G6ZF5Z,Oraimo 18W USB & Type-C Dual Output Super Fast Charger Wall A,Electronics,Mobiles&Accessories,MobileAccessories,Chargers,WallChargers,699,"1,199",0.42,4,14404
B0BBW521YC,"LAPSTER 12pcs Spiral Cable Protectors for Charger, Wires, Dat",Electronics,Mobiles&Accessories,MobileAccessories,Décor,PhoneCharms,99,999,0.9,4.4,305
B09HSKYMB3,"MI REDMI 9i Sport (Carbon Black, 64 GB) (4 GB RAM)",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,,"7,915","9,999",0.21,4.3,1376
B09YV42QHZ,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports M",Electronics,WearableTechnology,SmartWatches,,,"1,499","7,999",0.81,4.2,22638
B09BF8JBWX,"Lava A1 Josh 21(Blue Silver) -Dual Sim,Call Blink Notificatio",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,BasicMobiles,,"1,055","1,249",0.16,3.8,2352
B0B5YBGCKD,POPIO Tempered Glass Compatible for iPhone 13 / iPhone 13 Pro,Electronics,Mobiles&Accessories,MobileAccessories,"Maintenance,Upkeep&Repairs",ScreenProtectors,150,599,0.75,4.3,714
B01GGKYKQM,Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cabl,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,219,700,0.69,4.3,20052
B09MY4W73Q,Amozo Ultra Hybrid Camera and Drop Protection Back Cover Case,Electronics,Mobiles&Accessories,MobileAccessories,Cases&Covers,BasicCases,474,"1,799",0.74,4.3,1454
B08R69VDHT,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, U",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,115,499,0.77,4,7732
B09T37CKQ5,"FLiX Usb Charger,Flix (Beetel) Bolt 2.4 Dual Poart,5V/2.4A/12",Electronics,Mobiles&Accessories,MobileAccessories,Chargers,WallChargers,239,599,0.6,3.9,2147
B09GFPN6TP,"Redmi 9A Sport (Coral Green, 3GB RAM, 32GB Storage) | 2GHz Oc",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,,"7,499","9,499",0.21,4.1,313832
B0B298D54H,Prolet Classic Bumper Case Cover for Samsung Galaxy Watch 4 4,Electronics,WearableTechnology,SmartWatches,,,265,999,0.73,3.7,465
B08VB57558,"Samsung Galaxy S20 FE 5G (Cloud Navy, 8GB RAM, 128GB Storage)",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,,"37,990","74,999",0.49,4.2,27790
B09CMP1SC8,Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Ch,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,199,499,0.6,4.1,602
B09YLXYP7Y,Ambrane 60W / 3A Fast Charging Output Cable with Type-C to US,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,179,399,0.55,4,1423
B0B9BXKBC7,"WeCool S5 Long Selfie Stick, with Large Reinforced Tripod Sta",Electronics,Mobiles&Accessories,MobileAccessories,Photo&VideoAccessories,SelfieSticks,"1,799","3,999",0.55,4.6,245
B09NY6TRXG,"POCO C31 (Royal Blue, 64 GB) (4 GB RAM)",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,,"8,499","11,999",0.29,3.9,276
B09NVPJ3P4,"Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.29cm) HD ",Electronics,WearableTechnology,SmartWatches,,,"1,999","3,999",0.5,4,30254
B0B3NDPCS9,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatc",Electronics,WearableTechnology,SmartWatches,,,"3,999","17,999",0.78,4.3,17161
B09VGKFM7Y,Amazon Basics 2 Amp USB Wall Charger & Micro USB Cable (White,Electronics,Mobiles&Accessories,MobileAccessories,Chargers,WallChargers,219,499,0.56,4.4,14
B07QCWY5XV,Mobilife Bluetooth Extendable Selfie Stick with Tripod Stand ,Electronics,Mobiles&Accessories,MobileAccessories,Photo&VideoAccessories,SelfieSticks,599,"1,399",0.57,4.1,14560
B098QXR9X2,"Ambrane 27000mAh Power Bank, 20W Fast Charging, Triple Output",Electronics,Mobiles&Accessories,MobileAccessories,Chargers,PowerBanks,"2,499","2,999",0.17,4.1,3156
B07H1S7XW8,STRIFF Wall Mount Phone Holder Wall Mount with Adhesive Strip,Electronics,Mobiles&Accessories,MobileAccessories,Mounts,Shower&WallMounts,89,499,0.82,4.1,9340
B0BNXFDTZ2,"Fire-Boltt Tank 1.85"" Bluetooth Calling Smart Watch, 123 Spor",Electronics,WearableTechnology,SmartWatches,,,"2,999","11,999",0.75,4.4,768
B088ZFJY82,Elv Aluminium Adjustable Mobile Phone Foldable Holder Tableto,Electronics,Mobiles&Accessories,MobileAccessories,Stands,,314,"1,499",0.79,4.5,28978
B0B4F4QZ1H,"Samsung Galaxy M13 5G (Stardust Brown, 6GB, 128GB Storage) | ",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones,,"13,999","19,499",0.28,4.1,18998
B09BCNQ9R2,DYAZO USB 3.0 Type C Female to USB A Male Connector/Converter,Electronics,Mobiles&Accessories,MobileAccessories,Cables&Adapters,OTGAdapters,139,499,0.72,4.2,4971
B0B9BD2YL4,KINGONE Wireless Charging Pencil (2nd Generation) for iPad wi,Electronics,Mobiles&Accessories,MobileAccessories,StylusPens,,"2,599","6,999",0.63,4.5,1526
B071Z8M4KX,boAt BassHeads 100 in-Ear Wired Headphones with Mic (Black),Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,,365,999,0.63,4.1,363711
B09N3ZNHTY,boAt Airdopes 141 Bluetooth Truly Wireless in Ear Earbuds wit,Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,,"1,499","4,490",0.67,3.9,136954
B0B3RRWSF6,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",12",Electronics,WearableTechnology,SmartWatches,,,"1,998","9,999",0.8,4.3,27709
B0B5B6PQCT,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicate",Electronics,WearableTechnology,SmartWatches,,,"1,799","7,990",0.77,3.8,17833
B005FYNT3G,SanDisk Cruzer Blade 32GB USB Flash Drive,Computers&Accessories,ExternalDevices&DataStorage,PenDrives,,,289,650,0.56,4.3,253105
B01J0XWYKQ,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver,",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Mice,,599,895,0.33,4.4,61314
B09CTRPSJR,Storio Kids Toys LCD Writing Tablet 8.5Inch E-Note Pad Best B,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",GraphicTablets,,217,237,0.08,3.8,7354
B08JQN8DGZ,boAt Airdopes 121v2 in-Ear True Wireless Earbuds with Upto 14,Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,,"1,299","2,990",0.57,3.8,180998
B0B72BSW7K,SKE Bed Study Table Portable Wood Multifunction Laptop-Table ,Computers&Accessories,Accessories&Peripherals,LaptopAccessories,Lapdesks,,263,699,0.62,3.5,690
B0BDRVFDKP,"SanDisk Ultra® microSDXC™ UHS-I Card, 64GB, 140MB/s R, 10 ",Electronics,Accessories,MemoryCards,MicroSD,,569,"1,000",0.43,4.4,67262
B0B5LVS732,"Noise Pulse Go Buzz Smart Watch Bluetooth Calling with 1.69"" ",Electronics,WearableTechnology,SmartWatches,,,"1,999","4,999",0.6,4.1,10689
B08TV2P1N8,boAt Rockerz 255 Pro+ in-Ear Bluetooth Neckband with Upto 40 ,Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,,"1,399","3,990",0.65,4.1,141841
B07XCM6T4N,STRIFF Adjustable Laptop Tabletop Stand Patented Riser Ventil,Computers&Accessories,Accessories&Peripherals,LaptopAccessories,NotebookComputerStands,,349,"1,499",0.77,4.3,24791
B07T5DKR5D,"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audi",Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,,149,399,0.63,3.5,21764
B01DEWVZ2C,"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass So",Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,,599,999,0.4,4.1,192587
B07PR1CL3S,"boAt Rockerz 450 Bluetooth On Ear Headphones with Mic, Upto 1",Electronics,"Headphones,Earbuds&Accessories",Headphones,On-Ear,,"1,220","3,990",0.69,4.1,107151
B09V12K8NT,"boAt Wave Lite Smartwatch with 1.69"" HD Display, Sleek Metal ",Electronics,WearableTechnology,SmartWatches,,,"1,499","6,990",0.79,3.9,21797
B07JQKQ91F,"JBL C50HI, Wired in Ear Headphones with Mic, One Button Multi",Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,,499,999,0.5,3.9,92995
B08W56G1K9,LAPSTER Spiral Charger Spiral Charger Cable Protectors for Wi,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,CableConnectionProtectors,,99,999,0.9,4.1,8751
B07WG8PDCW,"pTron Bullet Pro 36W PD Quick Charger, 3 Port Fast Car Charge",Electronics,Mobiles&Accessories,MobileAccessories,Chargers,AutomobileChargers,349,"1,299",0.73,4,14283
B01L8ZNWN2,"HP v236w USB 2.0 64GB Pen Drive, Metal",Computers&Accessories,ExternalDevices&DataStorage,PenDrives,,,475,"1,500",0.68,4.2,64273
B009VCGPSY,"HP X1000 Wired USB Mouse with 3 Handy Buttons, Fast-Moving Sc",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Mice,,269,649,0.59,4.3,54315
B0B296NTFV,"Portronics Toad 23 Wireless Optical Mouse with 2.4GHz, USB Na",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Mice,,299,599,0.5,4.1,1597
B09NVPSCQT,"Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.29cm) HD ",Electronics,WearableTechnology,SmartWatches,,,"1,599","3,999",0.6,4,30254
B09YV4RG4D,Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 & 60 Sports Mod,Electronics,WearableTechnology,SmartWatches,,,"1,499","7,999",0.81,4.2,22638
B07TCN5VR9,Boult Audio BassBuds X1 in-Ear Wired Earphones with 10mm Extr,Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,,329,999,0.67,3.9,77027
B00ZYLMQH0,Dell KB216 Wired Multimedia USB Keyboard with Super Quite Plu,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Keyboards,,549,"1,799",0.69,4.3,28829
B09YV4MW2T,Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Cal,Electronics,WearableTechnology,SmartWatches,,,"2,199","9,999",0.78,4.2,29478
B01HJI0FS2,"Dell MS116 1000Dpi USB Wired Optical Mouse, Led Tracking, Scr",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Mice,,299,650,0.54,4.5,33176
B076B8G5D8,Boya ByM1 Auxiliary Omnidirectional Lavalier Condenser Microp,MusicalInstruments,Microphones,Condenser,,,798,"1,995",0.6,4,68664
B07JW9H4J1,Wayona Nylon Braided USB to Lightning Fast Charging and Data ,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,399,"1,099",0.64,4.2,24269
B014SZO90Y,"Duracell Ultra Alkaline AA Battery, 8 Pcs",Electronics,GeneralPurposeBatteries&BatteryChargers,DisposableBatteries,,,266,315,0.16,4.5,28030
B07KCMR8D6,Classmate Octane Neon- Blue Gel Pens(Pack of 5)|Smooth Writin,OfficeProducts,OfficePaperProducts,Paper,Stationery,"Pens,Pencils&WritingSupplies",50,50,0,4.3,5792
B00N1U9AJS,3M Scotch Double Sided Heavy Duty Tape(1m holds 4.5Kgs) for i,Home&Kitchen,CraftMaterials,Scrapbooking,Tape,,130,165,0.21,3.9,14778
B07KY3FNQP,boAt Bassheads 152 in Ear Wired Earphones with Mic(Active Bla,Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,,449,"1,290",0.65,4.1,91770
B0B3N7LR6K,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatc",Electronics,WearableTechnology,SmartWatches,,,"3,999","16,999",0.76,4.3,17162
B07QZ3CZ48,"boAt BassHeads 122 Wired Earphones with Heavy Bass, Integrate",Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,,399,"1,290",0.69,4.2,206
B09T3H12GV,"Dell USB Wireless Keyboard and Mouse Set- KM3322W, Anti-Fade ",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Keyboard&MouseSets,,"1,399","2,498",0.44,4.2,33717
B098NS6PVG,Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type ,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,199,349,0.43,4,43994
B096MSW6CT,Sounce Fast Phone Charging Cable & Data Sync USB Cable Compat,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,199,999,0.8,3.9,7928
B09ZQK9X8G,Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch w,Electronics,WearableTechnology,SmartWatches,,,"2,998","5,999",0.5,4.1,5179
B08ZJDWTJ1,Seagate Expansion 1TB External HDD - USB 3.0 for Windows and ,Computers&Accessories,ExternalDevices&DataStorage,ExternalHardDisks,,,"4,098","4,999",0.18,4.5,50810
B08FTFXNNB,"HP w100 480P 30 FPS Digital Webcam with Built-in Mic, Plug an",Electronics,Cameras&Photography,VideoCameras,,,499,"1,999",0.75,3.7,3369
B08YDFX7Y1,ZEBRONICS Zeb-Dash Plus 2.4GHz High Precision Wireless Mouse ,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Mice,,299,449,0.33,3.5,11827
B08HDJ86NZ,boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,329,699,0.53,4.2,94364
B087FXHB6J,Zebronics Zeb-Companion 107 USB Wireless Keyboard and Mouse S,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Keyboard&MouseSets,,699,999,0.3,3.5,15295
B07N42JB4S,"SYVO WT 3130 Aluminum Tripod (133CM), Universal Lightweight T",Electronics,Cameras&Photography,Accessories,Tripods&Monopods,Tabletop&TravelTripods,799,"3,990",0.8,4.3,27139
B0B31BYXQQ,"Boult Audio Airbass Z20 True Wireless, 40H Battery Life, Zen ",Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,,"1,399","5,499",0.75,3.9,9504
